,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
lam[7],525.6,556.511,17.189,1170.807,5.583,4.28,9543.0,6103.0,1.0
lam[8],189.189,210.33,4.441,436.958,2.281,1.748,8846.0,6801.0,1.0
lam[9],770.881,681.201,85.826,1528.593,7.215,5.429,10167.0,6890.0,1.0
lam[10],2189.213,2437.582,92.506,4692.302,25.419,19.032,9716.0,6519.0,1.0
lam[11],5289.436,3471.016,1422.987,9267.544,44.25,31.291,6805.0,6273.0,1.0
lam[12],186.744,210.988,2.91,433.396,2.225,1.667,8730.0,6936.0,1.0
lam[13],79.101,86.582,1.64,183.277,0.933,0.699,8432.0,6158.0,1.0
lam[14],5094.93,3795.419,848.782,9404.633,37.961,29.428,10412.0,6435.0,1.0
lam[15],298.958,290.298,18.892,647.789,3.116,2.328,8792.0,6519.0,1.0
lam[16],872.779,571.979,180.526,1631.809,5.793,4.374,9444.0,6452.0,1.0
lam[17],356.49,317.023,28.975,728.41,3.295,2.508,10132.0,6776.0,1.0
lam[18],89.087,84.531,3.504,192.504,0.872,0.676,10217.0,6549.0,1.0
lam[19],92.562,91.222,3.481,201.034,0.999,0.771,8728.0,6477.0,1.0
lam[20],156.748,127.285,18.049,305.236,1.332,1.039,9489.0,7054.0,1.0
lam[21],293.084,321.968,10.875,644.904,3.54,2.782,9511.0,7125.0,1.0
lam[22],196.642,213.535,5.512,446.04,2.277,1.779,9591.0,6834.0,1.0
lam[23],237.232,175.009,33.518,450.082,1.771,1.385,9928.0,6195.0,1.0
lam[24],123.829,98.737,15.232,251.309,1.071,0.802,9363.0,6462.0,1.0
lam[25],324.372,292.966,26.369,656.232,3.15,2.422,9904.0,6748.0,1.0
lam[26],315.517,225.761,58.764,595.188,2.433,1.896,9799.0,6713.0,1.0
lam[27],225.166,240.319,7.02,501.976,2.56,1.926,9060.0,6580.0,1.0
lam[28],165.569,137.87,15.208,333.188,1.443,1.134,10490.0,7275.0,1.0
lam[29],133.788,112.853,10.919,272.81,1.224,0.948,9379.0,6696.0,1.0
lam[30],307.542,327.843,6.989,698.488,3.323,2.583,8952.0,6243.0,1.0
lam[31],2105.272,2160.598,84.277,4631.093,23.104,17.645,9294.0,6558.0,1.0
lam[32],211.744,248.224,2.399,497.029,2.665,1.976,8405.0,6001.0,1.0
lam[33],2435.093,2803.642,74.073,5367.413,29.568,22.231,9432.0,6134.0,1.0
lam[34],1909.495,1666.566,233.072,3844.066,17.171,13.271,10109.0,6885.0,1.0
lam[35],337.874,273.772,29.701,671.879,2.714,2.129,10064.0,6493.0,1.0
lam[36],227.488,213.759,20.827,475.904,2.305,1.75,9323.0,6802.0,1.0
lam[37],400.842,386.528,23.719,848.695,4.024,3.016,10090.0,6879.0,1.0
lam[38],365.697,336.58,23.352,757.757,3.507,2.664,9828.0,7106.0,1.0
lam[39],89.886,101.194,1.221,207.93,1.061,0.805,9117.0,6331.0,1.0
lam[40],3202.961,1637.326,1141.524,5320.048,38.307,27.092,1437.0,4441.0,1.0
lam[41],224.869,229.36,8.13,488.464,2.655,1.996,9003.0,6757.0,1.0
lam[42],172.089,177.962,5.271,375.076,1.905,1.468,9118.0,6681.0,1.0
lam[43],1287.436,1412.486,43.807,2820.691,15.561,11.994,8993.0,6630.0,1.0
lam[44],2918.95,1966.757,661.612,5194.459,22.066,16.317,8469.0,6196.0,1.0
lam[45],874.932,587.094,189.051,1604.211,5.909,4.718,9570.0,6622.0,1.0
lam[46],258.991,277.883,5.549,586.308,3.034,2.263,9010.0,6821.0,1.0
lam[47],665.692,672.195,31.043,1393.159,7.102,5.208,9294.0,6445.0,1.0
lam[48],280.037,303.158,5.129,634.023,3.173,2.496,9045.0,6124.0,1.0
lam[49],2238.918,1467.324,488.759,4011.225,16.017,11.856,8550.0,6816.0,1.0
lam[50],3960.049,2509.071,1052.217,7032.777,28.508,21.156,8157.0,6354.0,1.0
lam[51],358.073,342.74,26.483,756.261,3.532,2.765,10205.0,6724.0,1.0
lam[52],12117.202,9314.662,1817.368,22542.433,97.171,73.815,9442.0,6679.0,1.0
lam[53],2458.505,1747.118,383.079,4557.585,18.471,13.801,9739.0,7027.0,1.0
lam[54],284.202,317.307,6.135,650.622,3.325,2.578,9241.0,6725.0,1.0
lam[55],484.532,532.662,16.647,1059.804,6.186,4.409,7355.0,7019.0,1.0
lam[56],988.791,924.181,82.729,2081.127,10.165,7.377,8943.0,6554.0,1.0
lam[57],225.372,222.056,8.887,489.718,2.354,1.825,9580.0,7085.0,1.0
lam[58],271.841,299.643,5.438,633.497,3.265,2.409,7980.0,6977.0,1.0
lam[59],137.539,145.872,3.659,314.38,1.539,1.166,9233.0,6595.0,1.0
lam[60],1443.016,726.536,543.155,2444.483,12.906,9.126,2884.0,5665.0,1.0
lam[61],482.612,479.537,15.018,1074.661,4.839,3.789,8823.0,6784.0,1.0
lam[62],141.11,120.532,13.051,290.68,1.443,1.091,8039.0,6243.0,1.0
lam[63],17864.611,13792.156,3200.86,33165.138,160.722,115.732,5349.0,5683.0,1.0
lam[64],127.477,119.446,9.273,262.791,1.272,0.974,9185.0,6410.0,1.0
lam[65],161.829,117.574,29.276,306.959,1.189,0.931,11015.0,6547.0,1.0
lam[66],3850.051,2612.32,1005.351,6907.697,30.682,21.697,7948.0,6908.0,1.0
lam[67],357.819,259.449,56.003,662.299,2.738,2.074,9942.0,6613.0,1.0
lam[68],185.629,211.179,4.214,420.141,2.25,1.678,8957.0,6742.0,1.0
lam[69],954.733,1074.25,38.36,2067.956,11.169,8.507,9555.0,6906.0,1.0
lam[70],6321.979,6591.339,311.7,13285.604,70.363,53.19,9498.0,6176.0,1.0
lam[71],164.202,203.869,1.285,391.524,2.168,1.648,7697.0,5932.0,1.0
lam[72],113.592,100.737,8.549,232.784,1.149,0.849,9970.0,6706.0,1.0
lam[73],110.448,103.305,6.586,227.963,1.08,0.872,10035.0,7102.0,1.0
lam[74],1799.044,1416.63,246.53,3419.453,14.912,11.355,10299.0,6894.0,1.0
lam[75],4075.042,3106.752,673.097,7657.099,33.928,26.97,9990.0,6975.0,1.0
lam[76],226.244,166.408,37.889,427.799,1.653,1.243,9948.0,6763.0,1.0
lam[77],3879.491,4176.611,178.993,8375.812,42.153,32.645,10235.0,7406.0,1.0
lam[78],180.746,159.511,11.813,369.574,1.712,1.294,9050.0,7257.0,1.0
lam[79],5434.246,5104.72,544.645,10728.68,51.914,39.792,9455.0,6663.0,1.0
lam[80],445.134,498.634,12.329,1004.382,5.303,3.926,9020.0,6233.0,1.0
lam[81],1760.351,1693.921,128.249,3689.395,17.597,13.739,10550.0,7212.0,1.0
lam[82],647.912,584.311,50.956,1321.673,6.099,4.716,10375.0,6710.0,1.0
lam[83],921.201,869.679,59.017,1864.624,8.936,6.793,10341.0,6918.0,1.0
lam[84],387.51,346.676,31.923,770.302,3.62,2.94,10478.0,6939.0,1.0
lam[85],3803.711,3974.249,168.182,8326.936,40.075,31.471,10300.0,7065.0,1.0
lam[86],74.115,81.192,1.439,169.895,0.937,0.821,8963.0,6223.0,1.0
lam[87],758.215,463.523,204.459,1325.696,5.327,3.869,8024.0,6285.0,1.0
lam[88],951.731,616.484,232.992,1675.225,6.454,4.949,9485.0,6341.0,1.0
lam[89],301.488,316.558,8.039,667.18,3.322,2.509,9523.0,6452.0,1.0
lam[90],113.449,127.138,2.561,263.078,1.391,0.99,7438.0,5246.0,1.0
lam[91],69.971,84.039,0.553,163.734,0.889,0.658,8210.0,6736.0,1.0
